sequence_id,prompt,n_frames,mm_mae,mm_rmse,mm_dtw_mae,mm_pearson_r,mm_r2,kin_mae,kin_rmse,kin_dtw_mae,kin_pearson_r,kin_r2,kin_timing_s,mm_timing_s
Eating_ice_cream_during_walking_1_clip1,eating ice cream during walking,183,0.014704927802085876,0.02549075148999691,0.014704925939440727,-3.5187728286700803e-09,-13684.6357421875,0.018432343378663063,0.0296687800437212,0.018432343378663063,0.0,-67222.5859375,0.17678462499998204,0.05601633299374953
Sneezing_and_sitting_at_the_same_time_3_clip1,sneezing and sitting at the same time,165,0.014707216061651707,0.02410050295293331,0.014707216061651707,-3.312651486453433e-09,-46775.0078125,0.012918703258037567,0.015829553827643394,0.012918703258037567,0.0,-104528.7734375,0.2258308330019645,0.05093854200094938
Twist_the_waist_and_walking_at_the_same_time_clip1,twist the waist and walking at the same time,238,0.014709506183862686,0.024779222905635834,0.014709506183862686,-4.4205461513513455e-09,-35261.79296875,0.017766369506716728,0.027232935652136803,0.017766369506716728,0.0,-90808.6875,0.3125089579989435,0.06184695799311157
Amusement_Park_Roller_Coaster_while_walking_clip1,amusement park roller coaster while walking,254,0.014715233817696571,0.025911597535014153,0.014715233817696571,3.323272323996207e-09,-16201.005859375,0.018787985667586327,0.031649939715862274,0.018787985667586327,0.0,-89023.234375,0.22516433299995242,0.04806579099385999
Number_12_during_standing_2_clip1,number 12 during standing,176,0.01471544336527586,0.025567157194018364,0.014715444296598434,-1.612308064835588e-09,-12459.01171875,0.014308248646557331,0.019512532278895378,0.014308248646557331,0.0,-87091.609375,0.16452433399990696,0.0649160830071196
sitting_and_Yawning_at_the_same_time_clip1,sitting and yawning at the same time,143,0.01471963245421648,0.02412186563014984,0.014719631522893906,1.647640024415864e-09,-73081.609375,0.012892093509435654,0.01582738384604454,0.012892093509435654,0.0,-145927.671875,0.1966584999972838,0.049964416000875644
sitting_while_Clench_your_fists_clip1,sitting while clench your fists,138,0.014719856902956963,0.023944422602653503,0.014719856902956963,-9.360761055177136e-10,-127016.1796875,0.012846305966377258,0.015718400478363037,0.012846305966377258,0.0,-179514.140625,0.19360554099694127,0.05501450000156183
Simultaneously_walking_and_Headache_clip1,simultaneously walking and headache,229,0.014724086038768291,0.025592925027012825,0.014724084176123142,-8.216699320939824e-09,-26501.869140625,0.01858164742588997,0.029980020597577095,0.01858164742588997,0.0,-77782.6328125,0.2998825000031502,0.057730332991923206
Simultaneously_Rock_Climbing_and_standing_2_clip1,simultaneously rock climbing and standing,131,0.014725036919116974,0.02471288852393627,0.014725036919116974,3.3209308636372725e-09,-15656.98828125,0.018612626940011978,0.028750697150826454,0.018612626940011978,0.0,-52823.5703125,0.13128104199995505,0.05121650001092348
sitting_while_Surprised_clip1,sitting while surprised,153,0.014729129150509834,0.02429773099720478,0.014729129150509834,-3.640356682765855e-09,-29545.42578125,0.014275426045060158,0.019731970503926277,0.014275426045060158,0.0,-68583.953125,0.21022370900027454,0.05738295899936929
Eating_and_sitting_at_the_same_time_2_clip1,eating and sitting at the same time,256,0.014730297029018402,0.02459936961531639,0.014730297029018402,5.018327975392367e-10,-46269.83203125,0.013431557454168797,0.017830654978752136,0.013431557454168797,0.0,-119697.4296875,0.2710114170001816,0.06037895800545812
standing_during_Hold_with_both_hands_1_clip1,standing during hold with both hands,159,0.014738724566996098,0.024375831708312035,0.014738724566996098,7.183818429012945e-09,-163669.90625,0.01286234613507986,0.015795543789863586,0.01286234613507986,0.0,-351343.46875,0.21123687500221422,0.040392666996922344
Hat_Throwing_and_walking_at_the_same_time_clip1,hat throwing and walking at the same time,256,0.01475821528583765,0.02498028241097927,0.01475821528583765,9.808267975586205e-09,-28956.5859375,0.018617436289787292,0.028678396716713905,0.018617436289787292,0.0,-86369.8125,0.2729416660001789,0.059351750009227544
Twist_the_waist_and_walking_at_the_same_time_1_clip1,twist the waist and walking at the same time,256,0.01476248074322939,0.02525435946881771,0.014762479811906815,8.442302856792594e-09,-37300.421875,0.017534591257572174,0.027502501383423805,0.017534591257572174,0.0,-96765.84375,0.3757074589993863,0.04963237499759998
Twist_the_waist_and_walking_at_the_same_time_3_clip1,twist the waist and walking at the same time,173,0.014766554348170757,0.025008149445056915,0.014766554348170757,-4.0333311690510243e-10,-27527.669921875,0.018133021891117096,0.02893839403986931,0.018133021891117096,0.0,-69471.4765625,0.23009041699697264,0.06215666700154543
Simultaneously_walking_and_Holding_the_pill_clip1,simultaneously walking and holding the pill,184,0.014771632850170135,0.0252677071839571,0.014771632850170135,5.903557642739088e-09,-27522.984375,0.017937930300831795,0.028413983061909676,0.017937930300831795,0.0,-68661.0625,0.24532491699937964,0.05785608300357126
Number_14_while_sitting_clip1,number 14 while sitting,146,0.01477248128503561,0.024959726259112358,0.014772478491067886,7.733587992220237e-09,-34663.6328125,0.01306169107556343,0.016252892091870308,0.01306169107556343,0.0,-86753.375,0.14094158299985793,0.06162904198572505
sitting_and_Butt_Kick_at_the_same_time_1_clip1,sitting and butt kick at the same time,131,0.014772607013583183,0.024373099207878113,0.014772607013583183,-3.1866826954995986e-09,-25223.494140625,0.01683015190064907,0.02445744164288044,0.01683015190064907,0.0,-56904.41015625,0.19038524999996298,0.05875837500207126
standing_and_Hand_touches_neck_at_the_same_time_clip1,standing and hand touches neck at the same time,120,0.014776638709008694,0.024654772132635117,0.014776638709008694,-3.24964699593977e-09,-18905.138671875,0.015905151143670082,0.022720880806446075,0.015905151143670082,0.0,-52001.76953125,0.1728787080028269,0.06217737500264775
Hand_touches_arm_while_sitting_clip1,hand touches arm while sitting,184,0.014778006821870804,0.024540917947888374,0.01477800589054823,-1.5308804890423744e-08,-37251.55859375,0.012872051447629929,0.015723519027233124,0.012872051447629929,0.0,-89696.984375,0.22096237499999916,0.05844525000429712
sitting_and_Playing_with_a_top_at_the_same_time_clip1,sitting and playing with a top at the same time,167,0.014778882265090942,0.02537408098578453,0.014778881333768368,-9.289193414474539e-09,-25808.0234375,0.015019410289824009,0.02148471027612686,0.015019410289824009,0.0,-67988.5390625,0.21981758299807552,0.058856709001702257
standing_while_hands_behind_your_back_2_clip1,standing while hands behind your back,170,0.01478008832782507,0.024799305945634842,0.01478008832782507,3.9995513567703256e-09,-24011.416015625,0.01434651855379343,0.019907955080270767,0.01434651855379343,0.0,-76262.90625,0.18242537500191247,0.06706816700170748
Simultaneously_sitting_and_Hand_touching_face_1_clip1,simultaneously sitting and hand touching face,176,0.014782537706196308,0.024534516036510468,0.014782537706196308,-2.1220945001232394e-09,-55909.921875,0.012880252674221992,0.015780579298734665,0.012880252674221992,0.0,-144120.625,0.15833245800013174,0.05096729099750519
Fingers_crossed_while_walking_clip1,fingers crossed while walking,248,0.014783603139221668,0.02597111277282238,0.014783603139221668,8.470118828540762e-09,-24719.212890625,0.017797695472836494,0.02844039909541607,0.017797695472836494,0.0,-80215.28125,0.22444625000002816,0.05175012499967124
standing_while_Bowling_1_clip1,standing while bowling,155,0.014786851592361927,0.025333072990179062,0.014786851592361927,-1.2783746283773212e-09,-20444.625,0.017331063747406006,0.02749193273484707,0.017331063747406006,0.0,-59145.5703125,0.2150342089989863,0.05500649999885354
Laughing_loudly_during_walking_1_clip1,laughing loudly during walking,204,0.014794571325182915,0.025335876271128654,0.014794571325182915,2.6451327794774215e-09,-19924.916015625,0.01961745321750641,0.03152959793806076,0.01961745321750641,0.0,-76956.7890625,0.17216041599999699,0.056612374988617375
Fingers_crossed_while_walking_1_clip1,fingers crossed while walking,164,0.01479977834969759,0.027523010969161987,0.01479977834969759,-6.0119291767080085e-09,-19368.509765625,0.018057359382510185,0.031048910692334175,0.018057359382510185,0.0,-62732.51953125,0.15243020799994156,0.05633325000235345
Playing_with_a_top_during_standing_clip1,playing with a top during standing,145,0.014819308184087276,0.02606276050209999,0.014819307252764702,-7.856300054953635e-10,-20811.06640625,0.01576073281466961,0.02581217885017395,0.01576073281466961,0.0,-65896.3203125,0.1310889170001701,0.05191466599353589
Hand_touches_arm_while_sitting_1_clip1,hand touches arm while sitting,188,0.014836244285106659,0.024806147441267967,0.014836244285106659,8.721512401166365e-09,-67072.96875,0.012745448388159275,0.015544502064585686,0.012745448388159275,0.0,-140801.796875,0.17139395800018065,0.05833029199857265
sitting_and_Calling_at_the_same_time_1_clip1,sitting and calling at the same time,177,0.014858081005513668,0.024407265707850456,0.014858081005513668,2.4942305998365555e-09,-211269.625,0.012782588601112366,0.015697764232754707,0.012782588601112366,0.0,-371280.15625,0.20846879199962132,0.05357904199627228
Yawning_while_standing_clip1,yawning while standing,107,0.01486230455338955,0.024594217538833618,0.014862303622066975,9.355746399819509e-09,-259856.28125,0.012523963116109371,0.015259545296430588,0.012523963116109371,0.0,-472535.15625,0.13880300000164425,0.05946845799917355
standing_and_Singing_at_the_same_time_clip1,standing and singing at the same time,152,0.014868606813251972,0.024559224024415016,0.014868606813251972,-1.3059267556236875e-10,-32378.72265625,0.01327293086796999,0.01758703961968422,0.01327293086796999,0.0,-84432.515625,0.21424079200005508,0.058359000002383254
Rocket_Launch_during_standing_clip1,rocket launch during standing,106,0.014870432205498219,0.025372948497533798,0.014870432205498219,-8.237647008968452e-09,-6199.2958984375,0.01773086003959179,0.028518106788396835,0.01773086003959179,0.0,-44886.94140625,0.10701066599995102,0.05118925000715535
sitting_while_Holding_the_pill_2_clip1,sitting while holding the pill,167,0.014871165156364441,0.02457701973617077,0.014871165156364441,2.018298639328009e-09,-246377.59375,0.012585579417645931,0.015358523465692997,0.012585579417645931,0.0,-403544.09375,0.22259420800037333,0.062483916990458965
Playing_the_wind_and_sitting_at_the_same_time_1_clip1,playing the wind and sitting at the same time,126,0.014872212894260883,0.024536028504371643,0.014872211031615734,-2.8013569242091307e-09,-31167.56640625,0.013270029798150063,0.016602739691734314,0.013270029798150063,0.0,-84547.9609375,0.12003820900008577,0.05475583299994469
Eating_ice_cream_during_standing_clip1,eating ice cream during standing,155,0.0148820411413908,0.025206902995705605,0.0148820411413908,6.642693506364594e-09,-15707.5595703125,0.014215778559446335,0.02111649699509144,0.014215778559446335,0.0,-73666.0859375,0.15642041700016307,0.07143266599450726
sitting_and_Hand_touches_arm_at_the_same_time_clip1,sitting and hand touches arm at the same time,182,0.014882956631481647,0.024800419807434082,0.014882955700159073,1.3450702773809553e-08,-51918.4453125,0.01301614847034216,0.01604972593486309,0.01301614847034216,0.0,-111546.2734375,0.22448904200064135,0.062450500001432374
Simultaneously_Ear_scratching_and_walking_clip1,simultaneously ear scratching and walking,218,0.014884144999086857,0.025666533038020134,0.014884146861732006,-8.102404858156831e-10,-21327.24609375,0.01932387426495552,0.030847948044538498,0.01932387426495552,0.0,-74083.0859375,0.20169741699965016,0.05296554100641515
Simultaneously_sitting_and_Compare_the_frame_with_both_hands_to_indicate_the_action_of_taking_a_photo_1_clip1,simultaneously sitting and compare the frame with both hands to indicate the action of taking a photo,194,0.0148873096331954,0.024464858695864677,0.014887310564517975,-2.750214500579773e-09,-44782.8671875,0.012848291546106339,0.015892360359430313,0.012848291546106339,0.0,-113850.9296875,0.17214929100009613,0.05712462500378024
Hat_Throwing_and_sitting_at_the_same_time_1_clip1,hat throwing and sitting at the same time,167,0.014895939268171787,0.02658514678478241,0.014895939268171787,-5.590775398189862e-09,-24178.876953125,0.015698594972491264,0.02545734867453575,0.015698594972491264,0.0,-69040.96875,0.1558618750000278,0.05653837499266956
Hat_Throwing_and_sitting_at_the_same_time_clip1,hat throwing and sitting at the same time,179,0.014907672069966793,0.02473258040845394,0.014907674863934517,-1.4818233751157095e-08,-25260.17578125,0.015574038960039616,0.021931204944849014,0.015574038960039616,0.0,-72058.2265625,0.1600258749999739,0.05802304200187791
walking_and_Number_14_at_the_same_time_clip1,walking and number 14 at the same time,217,0.014920186251401901,0.025504516437649727,0.014920186251401901,-2.1512671644075e-09,-31723.978515625,0.017808960750699043,0.027678657323122025,0.017808960750699043,0.0,-90493.2734375,0.2420960829986143,0.061299624998355284
Punching_or_Slapping_while_standing_clip1,punching or slapping while standing,176,0.014937611296772957,0.02709723450243473,0.014937611296772957,-3.563612738233246e-09,-23755.072265625,0.0174509659409523,0.029501501470804214,0.0174509659409523,0.0,-79467.6171875,0.16707804199995735,0.055323791995760985
shrug_while_walking_clip1,shrug while walking,158,0.01494548935443163,0.02670087106525898,0.01494548935443163,-2.70976507898979e-09,-17064.75,0.019543234258890152,0.03213711082935333,0.019543234258890152,0.0,-55096.796875,0.21304295799927786,0.056587541999761015
Simultaneously_standing_and_Hop_with_both_feet_clip1,simultaneously standing and hop with both feet,110,0.014947767369449139,0.026343679055571556,0.014947767369449139,-2.4410775623096015e-08,-13931.5673828125,0.019031735137104988,0.03150620684027672,0.019031735137104988,0.0,-46794.76953125,0.16097620800019286,0.05603624999639578
Number_3_during_standing_clip1,number 3 during standing,144,0.014947931282222271,0.02565336972475052,0.014947930350899696,-3.821039484819266e-09,-38419.23828125,0.013115555047988892,0.016349269077181816,0.013115555047988892,0.0,-138117.0625,0.14398462500003006,0.056778333004331216
Simultaneously_Side_Kick_and_sitting_2_clip1,simultaneously side kick and sitting,215,0.014951560646295547,0.025376545265316963,0.014951560646295547,5.805946834414044e-10,-26040.953125,0.015892254188656807,0.023751603439450264,0.015892254188656807,0.0,-83862.265625,0.1981698330000654,0.058664417010731995
Wear_gloves_and_walking_at_the_same_time_clip1,wear gloves and walking at the same time,256,0.014951873570680618,0.026106635108590126,0.014951873570680618,1.2665230642028291e-08,-33186.0,0.01824771612882614,0.029239226132631302,0.01824771612882614,0.0,-95863.5859375,0.3425418750011886,0.06361533301242162
